timestamp;KAHL1 [A];KAHL2 [A]
2026-02-18 23:40:07;160;0
2026-02-18 23:40:17;174;0
2026-02-18 23:40:37;202;0
2026-02-18 23:40:47;221;0
2026-02-18 23:40:57;211;0
2026-02-18 23:41:07;286;0
2026-02-18 23:41:17;316;0
2026-02-18 23:41:37;266;0
2026-02-18 23:41:47;199;0
2026-02-18 23:41:57;158;0
2026-02-18 23:42:07;128;0
2026-02-18 23:42:37;140;0
2026-02-18 23:42:47;152;0
2026-02-18 23:43:08;173;0
2026-02-18 23:43:17;188;0
2026-02-18 23:43:37;201;0
2026-02-18 23:43:47;220;0
2026-02-18 23:43:57;249;0
2026-02-18 23:44:07;310;0
2026-02-18 23:44:17;261;0
2026-02-18 23:44:27;224;0
2026-02-18 23:44:37;201;0
2026-02-18 23:44:47;177;0
2026-02-18 23:44:57;141;0
2026-02-18 23:45:27;165;0
2026-02-18 23:45:47;154;0
2026-02-18 23:45:57;200;0
2026-02-18 23:46:07;213;0
2026-02-18 23:46:17;242;0
2026-02-18 23:46:27;311;0
2026-02-18 23:46:37;295;0
2026-02-18 23:46:47;281;0
2026-02-18 23:46:57;231;0
2026-02-18 23:47:07;201;0
2026-02-18 23:47:17;138;0
2026-02-18 23:47:27;123;0
2026-02-18 23:47:37;134;0
2026-02-18 23:47:57;147;0
2026-02-18 23:48:17;167;0
2026-02-18 23:48:27;182;0
2026-02-18 23:48:37;197;0
2026-02-18 23:48:47;214;0
2026-02-18 23:48:57;247;0
2026-02-18 23:49:07;311;0
2026-02-18 23:49:17;291;0
2026-02-18 23:49:27;243;0
2026-02-18 23:49:37;207;0
2026-02-18 23:49:47;172;0
2026-02-18 23:49:57;143;0
2026-02-18 23:50:47;169;0
2026-02-18 23:50:57;193;0
2026-02-18 23:51:17;226;0
2026-02-18 23:51:27;251;0
2026-02-18 23:51:37;310;0
2026-02-18 23:51:47;261;0
2026-02-18 23:51:57;231;0
2026-02-18 23:52:07;200;0
2026-02-18 23:52:17;172;0
2026-02-18 23:52:27;133;0
2026-02-18 23:52:47;153;0
2026-02-18 23:53:07;175;0
2026-02-18 23:53:37;193;0
2026-02-18 23:54:07;211;0
2026-02-18 23:54:17;235;0
2026-02-18 23:54:37;250;0
2026-02-18 23:54:57;236;0
2026-02-18 23:55:07;206;0
2026-02-18 23:55:17;172;0
2026-02-18 23:55:27;152;0
2026-02-18 23:55:47;165;0
2026-02-18 23:56:07;192;0
2026-02-18 23:56:27;182;0
2026-02-18 23:56:57;203;0
2026-02-18 23:57:17;225;0
2026-02-18 23:57:27;241;0
2026-02-18 23:57:57;228;0
2026-02-18 23:58:07;197;0
2026-02-18 23:58:17;152;0
2026-02-18 23:58:47;167;0
2026-02-18 23:59:17;183;0
2026-02-18 23:59:37;207;0
2026-02-18 23:59:47;217;0
2026-02-18 23:59:57;256;0
